document_id,url,date,president,doc_type,term,source_file,authority_category,generic_authority_matches,specific_authority_matches,vesting_clauses
2671,https://www.presidency.ucsb.edu/documents/executive-order-11748-federal-energy-office,"December 04, 1973",Richard Nixon,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States of America""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}]","[{""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""statutes_at_large"", ""text"": ""84 Stat. 799""}, {""rule"": ""named_act"", ""text"": ""the Economic Stabilization Act of 1970""}, {""rule"": ""named_act"", ""text"": ""the Emergency Petroleum Allocation Act of 1973""}, {""rule"": ""named_act"", ""text"": ""the Defense Production Act of 1950""}]","[""By virtue of the authority vested in me as President of the United States of America by the Constitution and statutes of the United Sates, including the Economic Stabilization Act of 1970 (P.L. 91-379,84 Stat. 799), as amended, the Emergency Petroleum Allocation Act of 1973 (P.L. 93-159), the Defense Production Act of 1950 (50 U.S.C. App. 2061, et seq.), as amended, and Section 301 of title 3 of the United States Code,""]"
2693,https://www.presidency.ucsb.edu/documents/executive-order-11726-energy-policy-office,"June 29, 1973",Richard Nixon,executive_order,Second,4_28_2026_build_holdout.csv,president_capacity_only,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States of America""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States of America""}]",[],"[""By virtue of the authority vested in me as President of the United States of America,""]"
2703,https://www.presidency.ucsb.edu/documents/executive-order-11716-amending-executive-order-no-11157-it-relates-incentive-pay-for,"April 26, 1973",Richard Nixon,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 37""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11157""}, {""rule"": ""commander_in_chief"", ""text"": ""Commander in Chief""}]","[""By virtue of the authority vested in me by section 301(a) of title 37 of the United States Code, and as President of the United States and Commander in Chief of the Armed Forces of the United States, Executive Order No. 11157 of June 22, 1964, as amended,""]"
2708,https://www.presidency.ucsb.edu/documents/executive-order-11711-inspection-income-excess-profits-estate-and-gift-tax-returns-the,"April 13, 1973",Richard Nixon,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""usc"", ""text"": ""26 U.S.C.""}, {""rule"": ""usc"", ""text"": ""26 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_section"", ""text"": ""section 6""}]","[""By virtue of the authority vested in me by section 55 (a) of the Internal Revenue Code of 1939, as amended (26 U.S.C. (1952 Ed.) 55(a)), and by section 6103(a) of the Internal Revenue Code of 1954 (26 U.S.C. 6103 (a)),""]"
2712,https://www.presidency.ucsb.edu/documents/executive-order-11707-change-boundaries-new-england-river-basins-commission,"March 12, 1973",Richard Nixon,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""usc"", ""text"": ""42 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""Section 2""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""named_act"", ""text"": ""the Water Resources Planning Act""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11371""}]","[""by virtue of the authority vested in me by Section 201 of the Water Resources Planning Act (42 U.S.C. 1962b) and as President of the United States, subsections (3) and (4) of section 2 of Executive Order No. 11371 of September 6, 1967, as amended,""]"
2720,https://www.presidency.ucsb.edu/documents/executive-order-11699-amending-executive-order-no-11248-placing-certain-positions-levels,"January 22, 1973",Richard Nixon,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""legal_title"", ""text"": ""title 5""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11248""}]","[""By virtue of the authority vested in me by section 5317 of title 5 of the United States Code, as amended, section 1 of Executive Order No. 11248 of October 10, 1965, as amended, placing certain positions in level IV of the Federal Executive Salary Schedule,""]"
2735,https://www.presidency.ucsb.edu/documents/executive-order-11684-amendment-executive-order-no-11554-suspending-the-provisions-section,"August 30, 1972",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_title"", ""text"": ""title 10""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11554""}]","[""By virtue of the authority vested in me by section 5711 (b) of title 10, United States Code, Executive Order No. 11554 of August 29, 1970,""]"
2740,https://www.presidency.ucsb.edu/documents/executive-order-11679-creating-emergency-board-investigate-dispute-between-the-long-island,"August 19, 1972",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""usc"", ""text"": ""45 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""named_act"", ""text"": ""the Railway Labor Act""}]","[""by virtue of the authority vested in me by section 10 of the Railway Labor Act, as amended (45 U.S.C. 160),""]"
2741,https://www.presidency.ucsb.edu/documents/executive-order-11678-providing-for-the-repair-and-restoration-nonprofit-private,"August 16, 1972",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""Title 3""}]","[""By virtue of the authority vested in me by section 301 of Title 3 of the United States Code, and as President of the United States, the Director of the Office of Emergency Preparedness, hereinafter referred to as the Director,""]"
2743,https://www.presidency.ucsb.edu/documents/executive-order-11676-providing-for-the-establishment-office-national-narcotics,"July 27, 1972",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_title"", ""text"": ""Title 5""}]","[""by virtue of the authority vested in me by the Constitution and laws of the United States, including section 5317 of Title 5 of the United States Code, as amended,""]"
2752,https://www.presidency.ucsb.edu/documents/executive-order-11667-establishing-the-presidents-advisory-committee-the-environmental,"April 19, 1972",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]",[],"[""by virtue of the authority vested in me by the Constitution and laws of the United States,""]"
2763,https://www.presidency.ucsb.edu/documents/executive-order-11655-inspection-income-excess-profits-estate-and-gift-tax-returns-the,"March 14, 1972",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""usc"", ""text"": ""26 U.S.C.""}, {""rule"": ""usc"", ""text"": ""26 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_section"", ""text"": ""section 6""}]","[""By virtue of the authority vested in me by section 55 (a) of the Internal Revenue Code of 1939, as amended (26 U.S.C. (1952 Ed.) 55 (a)), and by section 6103 (a) of the Internal Revenue Code of 1954, as amended (26 U.S.C. 6103 (a)),""]"
2776,https://www.presidency.ucsb.edu/documents/executive-order-11643-environmental-safeguards-activities-for-animal-damage-control,"February 08, 1972",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""usc"", ""text"": ""42 U.S.C.""}, {""rule"": ""usc"", ""text"": ""16 U.S.C.""}, {""rule"": ""named_act"", ""text"": ""the National Environmental Policy Act of 1969""}, {""rule"": ""named_act"", ""text"": ""the Endangered Species Conservation Act of 1969""}]","[""By virtue of the authority vested in me as President of the United States and in furtherance of the purposes and policies of the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.) and the Endangered Species Conservation Act of 1969 (16 U.S.C. 668aa),""]"
2782,https://www.presidency.ucsb.edu/documents/executive-order-11638-adjusting-the-rates-monthly-basic-pay-for-members-the-uniformed,"December 22, 1971",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""named_act"", ""text"": ""the Economic Stabilization Act""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}, {""rule"": ""commander_in_chief"", ""text"": ""Commander in Chief""}]","[""By virtue of the authority vested in me by the laws of the United States, including the Act of December 16, 1967, and section 3 of the Economic Stabilization Act Amendments of 1971, and as President of the United States and Commander in Chief of the Armed Forces of the United States,""]"
2784,https://www.presidency.ucsb.edu/documents/executive-order-11635-continuation-souris-red-rainy-river-basins-commission,"December 09, 1971",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""usc"", ""text"": ""42 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""section 7""}, {""rule"": ""named_act"", ""text"": ""the Water Resources Planning Act""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11359""}]","[""by virtue of the authority vested in me by section 201 of the Water Resources Planning Act (42 U.S.C. 1962b), and as President of the United States, section 7 of Executive Order No. 11359 of June 20, 1967,""]"
2786,https://www.presidency.ucsb.edu/documents/executive-order-11633-security-clearance-program-for-united-states-citizens-employed,"December 03, 1971",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}]","[{""rule"": ""commander_in_chief"", ""text"": ""Commander-in-Chief""}]","[""by virtue of the authority vested in me by the Constitution and statutes of the United States, and as Commander-in-Chief of the Armed Forces of the United States,""]"
2795,https://www.presidency.ucsb.edu/documents/executive-order-11624-inspection-income-excess-profits-estate-gift-and-excise-tax-returns,"October 12, 1971",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""usc"", ""text"": ""26 U.S.C.""}, {""rule"": ""usc"", ""text"": ""26 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_section"", ""text"": ""section 6""}]","[""By virtue of the authority vested in me by section 55 (a) of the Internal Revenue Code of 1939, as amended (26 U.S.C. (1952 Ed.) 55 (a)), and by section 6103 (a) of the Internal Revenue Code of 1954, as amended (26 U.S.C. 6103 (a)),""]"
2819,https://www.presidency.ucsb.edu/documents/executive-order-11602-providing-for-administration-the-clean-air-act-with-respect-federal,"June 29, 1971",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""usc"", ""text"": ""42 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""public_law"", ""text"": ""Public Law 91-604""}, {""rule"": ""named_act"", ""text"": ""the Clean Air Act""}]","[""By virtue of the authority vested in me by the provisions of the Clean Air Act, as amended (42 U.S.C. 1857 et seq.), and particularly section 306 of that Act as added by the Clean Air Amendments of 1970 (Public Law 91-604, approved December 31, 1970),""]"
2826,https://www.presidency.ucsb.edu/documents/executive-order-11593-protection-and-enhancement-the-cultural-environment,"May 13, 1971",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""usc"", ""text"": ""42 U.S.C.""}, {""rule"": ""usc"", ""text"": ""16 U.S.C.""}, {""rule"": ""usc"", ""text"": ""16 U.S.C.""}, {""rule"": ""usc"", ""text"": ""16 U.S.C.""}, {""rule"": ""statutes_at_large"", ""text"": ""83 Stat. 852""}, {""rule"": ""statutes_at_large"", ""text"": ""80 Stat. 915""}, {""rule"": ""statutes_at_large"", ""text"": ""49 Stat. 666""}, {""rule"": ""statutes_at_large"", ""text"": ""34 Stat. 225""}, {""rule"": ""named_act"", ""text"": ""the National Environmental Policy Act of 1969""}, {""rule"": ""named_act"", ""text"": ""the National Historic Preservation Act of 1966""}, {""rule"": ""named_act"", ""text"": ""the Historic Sites Act of 1935""}, {""rule"": ""named_act"", ""text"": ""the Antiquities Act of 1906""}]","[""By virtue of the authority vested in me as President of the United States and in furtherance of the purposes and policies of the National Environmental Policy Act of 1969 (83 Stat. 852, 42 U.S.C. 4321 et seq.), the National Historic Preservation Act of 1966 (80 Stat. 915, 16 U.S.C. 470 et seq.), the Historic Sites Act of 1935 (49 Stat. 666, 16 U.S.C. 461 et seq.), and the Antiquities Act of 1906 (34 Stat. 225, 16 U.S.C. 431 et seq.),""]"
2839,https://www.presidency.ucsb.edu/documents/executive-order-11581-amending-executive-order-no-11248-placing-certain-positions-levels,"January 20, 1971",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""legal_section"", ""text"": ""Section 5""}, {""rule"": ""legal_title"", ""text"": ""Title 5""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11248""}]","[""By virtue of the authority vested in me by Section 5317 of Title 5 of the United States Code, as amended, Executive Order No. 11248 of October 10, 1965, as amended,""]"
2847,https://www.presidency.ucsb.edu/documents/executive-order-11572-providing-for-the-use-transportation-priorities-and-allocations,"December 10, 1970",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""legal_section"", ""text"": ""section 1""}]","[""vested in me by section 101(a) of that Act.""]"
2862,https://www.presidency.ucsb.edu/documents/executive-order-11557-enlarging-the-membership-the-presidents-commission-for-the,"September 10, 1970",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""executive_order"", ""text"": ""Executive Order No. 11546""}]","[""By virtue of the authority vested in me as President of the United States, Executive Order No. 11546 of July 9, 1970, entitled \""Establishing the President's Commission for the Observance of the Twenty-fifth Anniversary of the United Nations,""]"
2875,https://www.presidency.ucsb.edu/documents/executive-order-11544-establishing-the-vice-presidential-service-certificate-and-the-vice,"July 08, 1970",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,capacity_combination_only,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""commander_in_chief"", ""text"": ""Commander in Chief""}]","[""By virtue of the authority vested in me as President of the United States, and as Commander in Chief of the armed forces of the United States,""]"
2890,https://www.presidency.ucsb.edu/documents/executive-order-11528-changing-the-jurisdiction-and-membership-the-new-england-river,"April 24, 1970",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""usc"", ""text"": ""42 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""sections 2""}, {""rule"": ""legal_section"", ""text"": ""sections 2""}, {""rule"": ""named_act"", ""text"": ""the Water Resources Planning Act""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11371""}]","[""by virtue of the authority vested in me by sections 201 and 202 of the Water Resources Planning Act (42 U.S.C. 1962b; 1962b-1), and as President of the United States, sections 2 and 3 of Executive Order No. 11371 of September 6, 1967, are amended to read as follows: \""Sec. 2.""]"
2895,https://www.presidency.ucsb.edu/documents/executive-order-11524-adjusting-rates-pay-for-certain-statutory-schedules,"April 15, 1970",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the Federal Employees Salary Act of 1970""}]","[""By virtue of the authority vested in me by the Constitution and statutes of the United States, including the Federal Employees Salary Act of 1970 and section 301 of title 3 of the United States Code,""]"
2897,https://www.presidency.ucsb.edu/documents/executive-order-11522-assigning-emergency-preparedness-functions-the-united-states,"April 06, 1970",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""statutes_at_large"", ""text"": ""72 Stat. 1799""}, {""rule"": ""named_act"", ""text"": ""the National Security Act of 1947""}, {""rule"": ""named_act"", ""text"": ""the Defense Production Act of 1950""}, {""rule"": ""named_act"", ""text"": ""the Federal Civil Defense Act""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11490""}]","[""By virtue of the authority vested in me as President of the United States, and pursuant to Reorganization Plan No. 1 of 1958 (72 Stat. 1799), the National Security Act of 1947, as amended, the Defense Production Act of 1950, as amended, and the Federal Civil Defense Act, as amended, Executive Order No. 11490 of October 28, 1969,""]"
2907,https://www.presidency.ucsb.edu/documents/executive-order-11511-amending-executive-order-no-11157-it-relates-basic-allowances-for,"February 27, 1970",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 4""}, {""rule"": ""legal_title"", ""text"": ""title 37""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11157""}, {""rule"": ""commander_in_chief"", ""text"": ""Commander in Chief""}]","[""By virtue of the authority vested in me by section 403 (g) of title 37, United States Code, and as President of the United States and Commander in Chief of the armed forces of the United States, Executive Order No. 11157 of June 22, 1964, as amended,""]"
2912,https://www.presidency.ucsb.edu/documents/executive-order-11507-prevention-control-and-abatement-air-and-water-pollution-federal,"February 04, 1970",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""usc"", ""text"": ""42 U.S.C.""}, {""rule"": ""usc"", ""text"": ""33 U.S.C.""}, {""rule"": ""public_law"", ""text"": ""Public Law No. 91-190""}, {""rule"": ""named_act"", ""text"": ""the Clean Air Act""}, {""rule"": ""named_act"", ""text"": ""the Federal Water Pollution Control Act""}, {""rule"": ""named_act"", ""text"": ""the National Environmental Policy Act of 1969""}]","[""By virtue of the authority vested in me as President of the United States and in furtherance of the purpose and policy of the Clean Air Act, as amended (42 U.S.C. 1857), the Federal Water Pollution Control Act, as amended (33 U.S.C. 466), and the National Environmental Policy Act of 1969 (Public Law No. 91-190, approved January 1, 1970),""]"
2913,https://www.presidency.ucsb.edu/documents/executive-order-11506-further-amending-executive-order-no-11211-relating-the-exclusion-for,"February 02, 1970",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 4""}]","[""By virtue of the authority vested in me by section 4917 (a) of the Internal Revenue Code of 1954, and as President of the United States,""]"
2928,https://www.presidency.ucsb.edu/documents/executive-order-11491-labor-management-relations-the-federal-service,"October 29, 1969",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}]","[{""rule"": ""legal_section"", ""text"": ""sections 3""}, {""rule"": ""legal_title"", ""text"": ""title 5""}]","[""by virtue of the authority vested in me by the Constitution and statutes of the United States, including sections 3301 and 7301 of title 5 of the United States Code, and as President of the United States,""]"
2937,https://www.presidency.ucsb.edu/documents/executive-order-11482-establishing-construction-industry-collective-bargaining-commission,"September 22, 1969",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,president_capacity_only,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as the President of the United States""}]",[],"[""by virtue of the authority vested in me as the President of the United States,""]"
2962,https://www.presidency.ucsb.edu/documents/executive-order-11457-inspection-income-excess-profits-estate-and-gift-tax-returns-the,"March 04, 1969",Richard Nixon,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""usc"", ""text"": ""26 U.S.C.""}, {""rule"": ""usc"", ""text"": ""26 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""statutes_at_large"", ""text"": ""53 Stat. 29""}, {""rule"": ""statutes_at_large"", ""text"": ""54 Stat. 1008""}]","[""By virtue of the authority vested in me by section 55 (a) of the Internal Revenue Code of 1939, as amended (53 Stat. 29, 54 Stat. 1008; 26 U.S.C. (1952 Ed.) 55 (a)), and by section 6103 (a) of the Internal Revenue Code of 1954, as amended (68A Stat. 753; 26 U.S.C. 6103 (a)),""]"
2987,https://www.presidency.ucsb.edu/documents/executive-order-11432-control-arms-imports,"October 22, 1968",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""usc"", ""text"": ""22 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""Section 4""}, {""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""legal_title"", ""text"": ""Title 3""}, {""rule"": ""named_act"", ""text"": ""the Mutual Security Act of 1954""}]","[""By virtue of the authority vested in me by Section 414 of the Mutual Security Act of 1954, as amended (22 U.S.C. 1934), and Section 301 of Title 3 of the United States Code, and as President of the United States,""]"
2998,https://www.presidency.ucsb.edu/documents/executive-order-11421-placing-additional-position-level-v-the-federal-executive-salary,"August 09, 1968",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_title"", ""text"": ""title 5""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11248""}]","[""By virtue of the authority vested in me by section 5317 of title 5 of the United States Code, as amended, and as President of the United States, section 2 of Executive Order No. 11248 of October 10, 1965, as amended,""]"
3014,https://www.presidency.ucsb.edu/documents/executive-order-11404-providing-for-the-restoration-law-and-order-the-state-illinois,"April 07, 1968",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""legal_title"", ""text"": ""Title 10""}, {""rule"": ""legal_title"", ""text"": ""Title 3""}, {""rule"": ""legal_chapter"", ""text"": ""Chapter 15""}, {""rule"": ""commander_in_chief"", ""text"": ""Commander in Chief""}]","[""by virtue of the authority vested in me as President of the United States and Commander in Chief of the Armed Forces by the Constitution and laws of the United States, including Chapter 15 of Title 10 of the United States Code, and Section 301 of Title 3 of the United States Code,""]"
3018,https://www.presidency.ucsb.edu/documents/executive-order-11401-modifying-executive-order-no-6868-october-9-1934-amended-designating,"March 13, 1968",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""named_act"", ""text"": ""Columbia Alley Dwelling Act""}]","[""By virtue of the authority vested in me by the District of Columbia Alley Dwelling Act, as amended (D.C. Code, \u00a7 5-103 to 5-116, inclusive),""]"
3052,https://www.presidency.ucsb.edu/documents/executive-order-11367-placing-additional-position-level-iv-the-federal-executive-salary,"August 18, 1967",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""legal_title"", ""text"": ""title 5""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11248""}]","[""By virtue of the authority vested in me by section 5317 of title 5 of the United States Code, as amended, and as President of the United States, section 1 of Executive Order No. 11248 of October 10, 1965, as amended,""]"
3054,https://www.presidency.ucsb.edu/documents/executive-order-11365-establishing-national-advisory-commission-civil-disorders,"July 29, 1967",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,president_capacity_only,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]",[],"[""By virtue of the authority vested in me as President of the United States,""]"
3055,https://www.presidency.ucsb.edu/documents/executive-order-11364-providing-for-the-restoration-law-and-order-the-state-michigan,"July 24, 1967",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""laws of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""legal_title"", ""text"": ""Title 10""}, {""rule"": ""legal_title"", ""text"": ""Title 3""}, {""rule"": ""legal_chapter"", ""text"": ""Chapter 15""}, {""rule"": ""commander_in_chief"", ""text"": ""Commander in Chief""}]","[""by virtue of the authority vested in me as President of the United States and Commander in Chief of the Armed Forces by the Constitution and laws of the United States, including Chapter 15 of Title 10 of the United States Code, and Section 301 of Title 3 of the United States Code,""]"
3058,https://www.presidency.ucsb.edu/documents/executive-order-11361-suspending-provision-section-5751b-title-10-united-states-code-which,"July 06, 1967",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""legal_section"", ""text"": ""Section 5""}, {""rule"": ""legal_title"", ""text"": ""Title 10""}]","[""By virtue of the authority vested in me by Section 5785(b) of Title 10 of the United States Code,""]"
