document_id,document_type,identifier,title,date,url,sample_id,partition
4312,executive_order,10110,presidents communications policy board,"February 17, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10110-presidents-communications-policy-board,EO0786,segmentation_vesting_holdout
269,executive_order,14167,clarifying the militarys role protecting the territorial integrity,"January 20, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14167-clarifying-the-militarys-role-protecting-the-territorial-integrity,EO0787,development
1208,executive_order,13212,actions expedite energy related projects,"May 18, 2001",https://www.presidency.ucsb.edu/documents/executive-order-13212-actions-expedite-energy-related-projects,EO0788,development
3534,executive_order,10886,suspension certain provisions section 5231b title 10 the united,"September 06, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10886-suspension-certain-provisions-section-5231b-title-10-the-united,EO0789,development
4468,executive_order,9957,possession control and operation certain railroads,"May 10, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9957-possession-control-and-operation-certain-railroads,EO0790,development
2798,executive_order,11621,creating board inquiry report certain labor disputes affecting the,"October 04, 1971",https://www.presidency.ucsb.edu/documents/executive-order-11621-creating-board-inquiry-report-certain-labor-disputes-affecting-the,EO0791,development
1393,executive_order,13027,establishing emergency board investigate dispute between the,"November 15, 1996",https://www.presidency.ucsb.edu/documents/executive-order-13027-establishing-emergency-board-investigate-dispute-between-the,EO0792,development
1682,executive_order,12737,presidents commission environmental quality,"December 12, 1990",https://www.presidency.ucsb.edu/documents/executive-order-12737-presidents-commission-environmental-quality,EO0793,development
4433,executive_order,9991,creating emergency board investigate dispute between the pittsburgh,"August 26, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9991-creating-emergency-board-investigate-dispute-between-the-pittsburgh,EO0794,development
1627,executive_order,12792,national commission americas urban families,"March 12, 1992",https://www.presidency.ucsb.edu/documents/executive-order-12792-national-commission-americas-urban-families,EO0795,development
2399,executive_order,12020,educational benefits for veterans and dependents,"November 08, 1977",https://www.presidency.ucsb.edu/documents/executive-order-12020-educational-benefits-for-veterans-and-dependents,EO0796,development
2993,executive_order,11426,federal state liaison and cooperation,"August 31, 1968",https://www.presidency.ucsb.edu/documents/executive-order-11426-federal-state-liaison-and-cooperation,EO0797,development
2153,executive_order,12270,presidents council spinal cord injury,"January 15, 1981",https://www.presidency.ucsb.edu/documents/executive-order-12270-presidents-council-spinal-cord-injury,EO0798,segmentation_vesting_holdout
3279,executive_order,11141,declaring public policy against discrimination the basis age,"February 12, 1964",https://www.presidency.ucsb.edu/documents/executive-order-11141-declaring-public-policy-against-discrimination-the-basis-age,EO0799,segmentation_vesting_holdout
3506,executive_order,10914,providing for expanded program food distribution needy families,"January 21, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10914-providing-for-expanded-program-food-distribution-needy-families,EO0800,development
409,executive_order,14012,restoring faith our legal immigration systems and strengthening,"February 02, 2021",https://www.presidency.ucsb.edu/documents/executive-order-14012-restoring-faith-our-legal-immigration-systems-and-strengthening,EO0801,development
1986,executive_order,12433,national bipartisan commission central america,"July 19, 1983",https://www.presidency.ucsb.edu/documents/executive-order-12433-national-bipartisan-commission-central-america,EO0802,development
1400,executive_order,13019,supporting families collecting delinquent child support obligations,"September 28, 1996",https://www.presidency.ucsb.edu/documents/executive-order-13019-supporting-families-collecting-delinquent-child-support-obligations,EO0803,development
3438,executive_order,10981,inspection income excess profits estate and gift tax returns the,"December 28, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10981-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0804,development
3468,executive_order,10953,creating emergency board investigate dispute between the southern,"July 01, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10953-creating-emergency-board-investigate-dispute-between-the-southern,EO0805,development
2335,executive_order,12084,judicial nominating commission for the district puerto rico,"September 27, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12084-judicial-nominating-commission-for-the-district-puerto-rico,EO0806,development
1408,executive_order,13011,federal information technology,"July 16, 1996",https://www.presidency.ucsb.edu/documents/executive-order-13011-federal-information-technology,EO0807,development
2058,executive_order,12361,multinational force and observers reports,"April 27, 1982",https://www.presidency.ucsb.edu/documents/executive-order-12361-multinational-force-and-observers-reports,EO0808,development
4049,executive_order,10375,restoring lands comprising the round top military reservation and,"July 15, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10375-restoring-lands-comprising-the-round-top-military-reservation-and,EO0809,development
3134,executive_order,11286,designating the department commerce the department through which the,"June 10, 1966",https://www.presidency.ucsb.edu/documents/executive-order-11286-designating-the-department-commerce-the-department-through-which-the,EO0810,segmentation_vesting_holdout
1491,executive_order,12928,promoting procurement with small businesses owned and controlled,"September 16, 1994",https://www.presidency.ucsb.edu/documents/executive-order-12928-promoting-procurement-with-small-businesses-owned-and-controlled,EO0811,development
953,executive_order,13466,continuing certain restrictions with respect north korea and north,"June 26, 2008",https://www.presidency.ucsb.edu/documents/executive-order-13466-continuing-certain-restrictions-with-respect-north-korea-and-north,EO0812,development
3558,executive_order,10862,creating emergency board investigate dispute between atchison topeka,"February 12, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10862-creating-emergency-board-investigate-dispute-between-atchison-topeka,EO0813,development
4285,executive_order,10139,creating emergency board investigate dispute between the toledo,"July 03, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10139-creating-emergency-board-investigate-dispute-between-the-toledo,EO0814,development
3932,executive_order,10490,creating board inquiry report certain labor disputes affecting the,"October 01, 1953",https://www.presidency.ucsb.edu/documents/executive-order-10490-creating-board-inquiry-report-certain-labor-disputes-affecting-the,EO0815,development
1145,executive_order,13274,environmental stewardship and transportation infrastructure project,"September 18, 2002",https://www.presidency.ucsb.edu/documents/executive-order-13274-environmental-stewardship-and-transportation-infrastructure-project,EO0816,development
2037,executive_order,12382,presidents national security telecommunications advisory committee,"September 13, 1982",https://www.presidency.ucsb.edu/documents/executive-order-12382-presidents-national-security-telecommunications-advisory-committee,EO0817,development
3390,executive_order,11032,amendment executive order no 5952 november 23 1932 amended,"June 19, 1962",https://www.presidency.ucsb.edu/documents/executive-order-11032-amendment-executive-order-no-5952-november-23-1932-amended,EO0818,development
3525,executive_order,10895,extension the provisions for rotation civilian employees the defense,"November 25, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10895-extension-the-provisions-for-rotation-civilian-employees-the-defense,EO0819,segmentation_vesting_holdout
4282,executive_order,10141,possession control and operation the transportation system the,"July 08, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10141-possession-control-and-operation-the-transportation-system-the,EO0820,development
1515,executive_order,12904,commission for environmental cooperation commission for labor,"March 16, 1994",https://www.presidency.ucsb.edu/documents/executive-order-12904-commission-for-environmental-cooperation-commission-for-labor,EO0821,development
3264,executive_order,11156,establishing maritime advisory committee,"June 17, 1964",https://www.presidency.ucsb.edu/documents/executive-order-11156-establishing-maritime-advisory-committee,EO0822,development
3464,executive_order,10957,assigning authority with respect ordering persons and units the,"August 10, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10957-assigning-authority-with-respect-ordering-persons-and-units-the,EO0823,segmentation_vesting_holdout
3005,executive_order,11413,adjusting rates pay for certain statutory schedules,"June 11, 1968",https://www.presidency.ucsb.edu/documents/executive-order-11413-adjusting-rates-pay-for-certain-statutory-schedules,EO0824,development
4299,executive_order,10124,regulations governing the election certain members and former,"April 25, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10124-regulations-governing-the-election-certain-members-and-former,EO0825,development
3922,executive_order,10500,designation the power authority the state new york and establishment,"November 04, 1953",https://www.presidency.ucsb.edu/documents/executive-order-10500-designation-the-power-authority-the-state-new-york-and-establishment,EO0826,segmentation_vesting_holdout
3745,executive_order,10676,designating the world meteorological organization public,"September 01, 1956",https://www.presidency.ucsb.edu/documents/executive-order-10676-designating-the-world-meteorological-organization-public,EO0827,development
1370,executive_order,13049,organization for the prohibition chemical weapons,"June 11, 1997",https://www.presidency.ucsb.edu/documents/executive-order-13049-organization-for-the-prohibition-chemical-weapons,EO0828,development
2146,executive_order,12273,central intelligence agency retirement and disability system,"January 16, 1981",https://www.presidency.ucsb.edu/documents/executive-order-12273-central-intelligence-agency-retirement-and-disability-system,EO0829,segmentation_vesting_holdout
3221,executive_order,11199,discontinuing the defensive sea area off the coast north carolina,"February 24, 1965",https://www.presidency.ucsb.edu/documents/executive-order-11199-discontinuing-the-defensive-sea-area-off-the-coast-north-carolina,EO0830,development
1297,executive_order,13122,interagency task force the economic development the southwest border,"May 25, 1999",https://www.presidency.ucsb.edu/documents/executive-order-13122-interagency-task-force-the-economic-development-the-southwest-border,EO0831,development
422,executive_order,13998,promoting covid 19 safety domestic and international travel,"January 21, 2021",https://www.presidency.ucsb.edu/documents/executive-order-13998-promoting-covid-19-safety-domestic-and-international-travel,EO0832,development
2281,executive_order,12138,womens business enterprise,"May 18, 1979",https://www.presidency.ucsb.edu/documents/executive-order-12138-womens-business-enterprise,EO0833,development
263,executive_order,14162,putting america first international environmental agreements,"January 20, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14162-putting-america-first-international-environmental-agreements,EO0834,development
525,executive_order,13894,blocking property and suspending entry certain persons contributing,"October 14, 2019",https://www.presidency.ucsb.edu/documents/executive-order-13894-blocking-property-and-suspending-entry-certain-persons-contributing,EO0835,development
3165,executive_order,11255,designation vietnam and waters adjacent thereto overseas combat area,"November 01, 1965",https://www.presidency.ucsb.edu/documents/executive-order-11255-designation-vietnam-and-waters-adjacent-thereto-overseas-combat-area,EO0836,development
2725,executive_order,11694,creating emergency board investigate dispute between the port,"January 02, 1973",https://www.presidency.ucsb.edu/documents/executive-order-11694-creating-emergency-board-investigate-dispute-between-the-port,EO0837,development
1580,executive_order,12838,termination and limitation federal advisory committees,"February 10, 1993",https://www.presidency.ucsb.edu/documents/executive-order-12838-termination-and-limitation-federal-advisory-committees,EO0838,development
938,executive_order,13481,providing order succession within the department justice,"December 09, 2008",https://www.presidency.ucsb.edu/documents/executive-order-13481-providing-order-succession-within-the-department-justice,EO0839,development
212,executive_order,14209,pausing foreign corrupt practices act enforcement further american,"February 10, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14209-pausing-foreign-corrupt-practices-act-enforcement-further-american,EO0840,development
134,executive_order,14284,strengthening probationary periods the federal service,"April 24, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14284-strengthening-probationary-periods-the-federal-service,EO0841,development
1677,executive_order,12742,national security industrial responsiveness,"January 08, 1991",https://www.presidency.ucsb.edu/documents/executive-order-12742-national-security-industrial-responsiveness,EO0842,development
4269,executive_order,10154,designation certain officers the post office department act,"August 22, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10154-designation-certain-officers-the-post-office-department-act,EO0843,development
3606,executive_order,10814,inspection statistical transcript cards and corporation and,"April 29, 1959",https://www.presidency.ucsb.edu/documents/executive-order-10814-inspection-statistical-transcript-cards-and-corporation-and,EO0844,development
3682,executive_order,10738,inspection estate and gift tax returns state tax officials,"November 15, 1957",https://www.presidency.ucsb.edu/documents/executive-order-10738-inspection-estate-and-gift-tax-returns-state-tax-officials,EO0845,segmentation_vesting_holdout
4127,executive_order,10296,providing for the performance certain defense housing and community,"October 02, 1951",https://www.presidency.ucsb.edu/documents/executive-order-10296-providing-for-the-performance-certain-defense-housing-and-community,EO0846,development
359,executive_order,14059,imposing sanctions foreign persons involved the global illicit drug,"December 15, 2021",https://www.presidency.ucsb.edu/documents/executive-order-14059-imposing-sanctions-foreign-persons-involved-the-global-illicit-drug,EO0847,segmentation_vesting_holdout
4025,executive_order,10398,military protection the canal zone,"September 26, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10398-military-protection-the-canal-zone,EO0848,development
1196,executive_order,13223,ordering the ready reserve the armed forces active duty and,"September 14, 2001",https://www.presidency.ucsb.edu/documents/executive-order-13223-ordering-the-ready-reserve-the-armed-forces-active-duty-and,EO0849,development
980,executive_order,13439,establishing interagency working group import safety,"July 18, 2007",https://www.presidency.ucsb.edu/documents/executive-order-13439-establishing-interagency-working-group-import-safety,EO0850,development
3012,executive_order,11407,amending executive order no 11174 establishing the presidential,"April 23, 1968",https://www.presidency.ucsb.edu/documents/executive-order-11407-amending-executive-order-no-11174-establishing-the-presidential,EO0851,development
1223,executive_order,13195,trails for america the 21st century,"January 18, 2001",https://www.presidency.ucsb.edu/documents/executive-order-13195-trails-for-america-the-21st-century,EO0852,development
1080,executive_order,13339,increasing economic opportunity and business participation asian,"May 13, 2004",https://www.presidency.ucsb.edu/documents/executive-order-13339-increasing-economic-opportunity-and-business-participation-asian,EO0853,development
3240,executive_order,11180,creating emergency board investigate disputes between the carriers,"September 24, 1964",https://www.presidency.ucsb.edu/documents/executive-order-11180-creating-emergency-board-investigate-disputes-between-the-carriers,EO0854,development
3055,executive_order,11364,providing for the restoration law and order the state michigan,"July 24, 1967",https://www.presidency.ucsb.edu/documents/executive-order-11364-providing-for-the-restoration-law-and-order-the-state-michigan,EO0855,development
620,executive_order,13799,establishment presidential advisory commission election integrity,"May 11, 2017",https://www.presidency.ucsb.edu/documents/executive-order-13799-establishment-presidential-advisory-commission-election-integrity,EO0856,development
4473,executive_order,9952,termination reemployment rights federal civilian employees who,"April 22, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9952-termination-reemployment-rights-federal-civilian-employees-who,EO0857,development
1134,executive_order,13285,presidents council service and civic participation,"January 29, 2003",https://www.presidency.ucsb.edu/documents/executive-order-13285-presidents-council-service-and-civic-participation,EO0858,development
3724,executive_order,10696,creating emergency board investigate dispute between the railway,"January 25, 1957",https://www.presidency.ucsb.edu/documents/executive-order-10696-creating-emergency-board-investigate-dispute-between-the-railway,EO0859,development
1984,executive_order,12435,presidents commission organized crime,"July 28, 1983",https://www.presidency.ucsb.edu/documents/executive-order-12435-presidents-commission-organized-crime,EO0860,segmentation_vesting_holdout
752,executive_order,13667,blocking property certain persons contributing the conflict the,"May 12, 2014",https://www.presidency.ucsb.edu/documents/executive-order-13667-blocking-property-certain-persons-contributing-the-conflict-the,EO0861,development
2975,executive_order,11445,creating emergency board investigate disputes between the carriers,"January 13, 1969",https://www.presidency.ucsb.edu/documents/executive-order-11445-creating-emergency-board-investigate-disputes-between-the-carriers,EO0862,development
3308,executive_order,11112,establishing the presidents advisory council the arts,"June 12, 1963",https://www.presidency.ucsb.edu/documents/executive-order-11112-establishing-the-presidents-advisory-council-the-arts,EO0863,development
2377,executive_order,12042,labor disputes the coal industry,"March 06, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12042-labor-disputes-the-coal-industry,EO0864,development
2318,executive_order,12101,delegation functions the secretary state,"November 17, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12101-delegation-functions-the-secretary-state,EO0865,development
984,executive_order,13435,expanding approved stem cell lines ethically responsible ways,"June 20, 2007",https://www.presidency.ucsb.edu/documents/executive-order-13435-expanding-approved-stem-cell-lines-ethically-responsible-ways,EO0866,development
969,executive_order,13450,improving government program performance,"November 13, 2007",https://www.presidency.ucsb.edu/documents/executive-order-13450-improving-government-program-performance,EO0867,development
2516,executive_order,11902,procedures for export licensing policy nuclear materials and,"February 02, 1976",https://www.presidency.ucsb.edu/documents/executive-order-11902-procedures-for-export-licensing-policy-nuclear-materials-and,EO0868,development
1368,executive_order,13051,internal revenue service management board,"June 24, 1997",https://www.presidency.ucsb.edu/documents/executive-order-13051-internal-revenue-service-management-board,EO0869,development
4170,executive_order,10253,providing for the improvement the work federal executive agencies,"June 11, 1951",https://www.presidency.ucsb.edu/documents/executive-order-10253-providing-for-the-improvement-the-work-federal-executive-agencies,EO0870,segmentation_vesting_holdout
3718,executive_order,10701,inspection income excess profits declared value excess profits,"March 12, 1957",https://www.presidency.ucsb.edu/documents/executive-order-10701-inspection-income-excess-profits-declared-value-excess-profits,EO0871,development
60,executive_order,14359,fostering the future for american children and families,"November 13, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14359-fostering-the-future-for-american-children-and-families,EO0872,development
170,executive_order,14247,modernizing payments and from americas bank account,"March 25, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14247-modernizing-payments-and-from-americas-bank-account,EO0873,development
3657,executive_order,10764,suspension the eight hour law laborers and mechanics employed the,"April 23, 1958",https://www.presidency.ucsb.edu/documents/executive-order-10764-suspension-the-eight-hour-law-laborers-and-mechanics-employed-the,EO0874,development
1458,executive_order,12961,presidential advisory committee gulf war veterans illnesses,"May 26, 1995",https://www.presidency.ucsb.edu/documents/executive-order-12961-presidential-advisory-committee-gulf-war-veterans-illnesses,EO0875,development
1552,executive_order,12866,regulatory planning and review,"September 30, 1993",https://www.presidency.ucsb.edu/documents/executive-order-12866-regulatory-planning-and-review,EO0876,segmentation_vesting_holdout
1789,executive_order,12630,governmental actions and interference with constitutionally,"March 16, 1988",https://www.presidency.ucsb.edu/documents/executive-order-12630-governmental-actions-and-interference-with-constitutionally,EO0877,development
1024,executive_order,13395,designating the global fund fight aids tuberculosis and malaria,"January 13, 2006",https://www.presidency.ucsb.edu/documents/executive-order-13395-designating-the-global-fund-fight-aids-tuberculosis-and-malaria,EO0878,segmentation_vesting_holdout
2957,executive_order,11462,providing for the closing government departments and agencies march,"March 28, 1969",https://www.presidency.ucsb.edu/documents/executive-order-11462-providing-for-the-closing-government-departments-and-agencies-march,EO0879,development
1771,executive_order,12648,relating the implementation the convention the civil aspects,"August 11, 1988",https://www.presidency.ucsb.edu/documents/executive-order-12648-relating-the-implementation-the-convention-the-civil-aspects,EO0880,development
3966,executive_order,10457,designating the department justice defense agency for certain,"May 27, 1953",https://www.presidency.ucsb.edu/documents/executive-order-10457-designating-the-department-justice-defense-agency-for-certain,EO0881,development
4290,executive_order,10133,designating the organization for european economic cooperation,"June 27, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10133-designating-the-organization-for-european-economic-cooperation,EO0882,development
3530,executive_order,10890,including certain lands the dixie national forest and transferring,"October 27, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10890-including-certain-lands-the-dixie-national-forest-and-transferring,EO0883,development
44,executive_order,14375,designating the board peace public international organization,"January 16, 2026",https://www.presidency.ucsb.edu/documents/executive-order-14375-designating-the-board-peace-public-international-organization,EO0884,development
2123,executive_order,12296,presidents economic policy advisory board,"March 02, 1981",https://www.presidency.ucsb.edu/documents/executive-order-12296-presidents-economic-policy-advisory-board,EO0885,development
185,executive_order,14234,establishing the white house task force the fifa world cup 2026,"March 07, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14234-establishing-the-white-house-task-force-the-fifa-world-cup-2026,EO0886,development
4361,executive_order,10062,establishing the position united states high commissioner for,"June 06, 1949",https://www.presidency.ucsb.edu/documents/executive-order-10062-establishing-the-position-united-states-high-commissioner-for,EO0887,development
2488,executive_order,11931,extending diplomatic privileges and immunities permanent observers,"August 03, 1976",https://www.presidency.ucsb.edu/documents/executive-order-11931-extending-diplomatic-privileges-and-immunities-permanent-observers,EO0888,development
3015,executive_order,11405,providing for the restoration law and order the state maryland,"April 07, 1968",https://www.presidency.ucsb.edu/documents/executive-order-11405-providing-for-the-restoration-law-and-order-the-state-maryland,EO0889,development
3529,executive_order,10891,establishing commission inquire into controversy between certain,"November 01, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10891-establishing-commission-inquire-into-controversy-between-certain,EO0890,development
2001,executive_order,12419,implementation the international convention tonnage measurement,"May 05, 1983",https://www.presidency.ucsb.edu/documents/executive-order-12419-implementation-the-international-convention-tonnage-measurement,EO0891,development
282,executive_order,14139,providing order succession within the office the national cyber,"January 03, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14139-providing-order-succession-within-the-office-the-national-cyber,EO0892,development
1806,executive_order,12613,prohibiting imports from iran,"October 29, 1987",https://www.presidency.ucsb.edu/documents/executive-order-12613-prohibiting-imports-from-iran,EO0893,development
3543,executive_order,10877,creating emergency board investigate dispute between the,"May 20, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10877-creating-emergency-board-investigate-dispute-between-the,EO0894,development
2086,executive_order,12333,united states intelligence activities,"December 04, 1981",https://www.presidency.ucsb.edu/documents/executive-order-12333-united-states-intelligence-activities,EO0895,development
2567,executive_order,11852,creating emergency board investigate dispute between the carriers,"April 16, 1975",https://www.presidency.ucsb.edu/documents/executive-order-11852-creating-emergency-board-investigate-dispute-between-the-carriers,EO0896,development
1251,executive_order,13168,presidents commission improving economic opportunity communities,"September 22, 2000",https://www.presidency.ucsb.edu/documents/executive-order-13168-presidents-commission-improving-economic-opportunity-communities,EO0897,segmentation_vesting_holdout
1493,executive_order,12926,implementation the national voter registration act 1993,"September 12, 1994",https://www.presidency.ucsb.edu/documents/executive-order-12926-implementation-the-national-voter-registration-act-1993,EO0898,development
4006,executive_order,10417,creating board inquiry report labor dispute affecting the,"December 03, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10417-creating-board-inquiry-report-labor-dispute-affecting-the,EO0899,development
1876,executive_order,12543,prohibiting trade and certain transactions involving libya,"January 07, 1986",https://www.presidency.ucsb.edu/documents/executive-order-12543-prohibiting-trade-and-certain-transactions-involving-libya,EO0900,development
1893,executive_order,12526,presidents blue ribbon commission defense management,"July 15, 1985",https://www.presidency.ucsb.edu/documents/executive-order-12526-presidents-blue-ribbon-commission-defense-management,EO0901,segmentation_vesting_holdout
1177,executive_order,13240,council europe respect the group states against corruption,"December 18, 2001",https://www.presidency.ucsb.edu/documents/executive-order-13240-council-europe-respect-the-group-states-against-corruption,EO0902,development
4162,executive_order,10260,designating certain agencies pursuant section 103 the renenogiation,"June 27, 1951",https://www.presidency.ucsb.edu/documents/executive-order-10260-designating-certain-agencies-pursuant-section-103-the-renenogiation,EO0903,development
4053,executive_order,10370,delegating certain authority the president the small defense plants,"July 07, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10370-delegating-certain-authority-the-president-the-small-defense-plants,EO0904,development
366,executive_order,14053,improving public safety and criminal justice for native americans,"November 15, 2021",https://www.presidency.ucsb.edu/documents/executive-order-14053-improving-public-safety-and-criminal-justice-for-native-americans,EO0905,segmentation_vesting_holdout
859,executive_order,13560,white house council for community solutions,"December 14, 2010",https://www.presidency.ucsb.edu/documents/executive-order-13560-white-house-council-for-community-solutions,EO0906,development
1600,executive_order,12819,establishing presidential youth award for community service,"October 28, 1992",https://www.presidency.ucsb.edu/documents/executive-order-12819-establishing-presidential-youth-award-for-community-service,EO0907,development
3048,executive_order,11371,establishment the new england river basins commission,"September 06, 1967",https://www.presidency.ucsb.edu/documents/executive-order-11371-establishment-the-new-england-river-basins-commission,EO0908,development
3934,executive_order,10488,providing for the issuance regulations governing the purchase,"September 23, 1953",https://www.presidency.ucsb.edu/documents/executive-order-10488-providing-for-the-issuance-regulations-governing-the-purchase,EO0909,development
1994,executive_order,12425,international criminal police organizations,"June 16, 1983",https://www.presidency.ucsb.edu/documents/executive-order-12425-international-criminal-police-organizations,EO0910,development
3013,executive_order,11406,assigning authority with respect ordering units the ready reserve,"April 10, 1968",https://www.presidency.ucsb.edu/documents/executive-order-11406-assigning-authority-with-respect-ordering-units-the-ready-reserve,EO0911,segmentation_vesting_holdout
3007,executive_order,11412,establishing national commission the causes and prevention violence,"June 10, 1968",https://www.presidency.ucsb.edu/documents/executive-order-11412-establishing-national-commission-the-causes-and-prevention-violence,EO0912,development
4119,executive_order,10304,inspection income excess profits declared value excess profits,"November 12, 1951",https://www.presidency.ucsb.edu/documents/executive-order-10304-inspection-income-excess-profits-declared-value-excess-profits,EO0913,development
1649,executive_order,12770,metric usage federal governmental programs,"July 25, 1991",https://www.presidency.ucsb.edu/documents/executive-order-12770-metric-usage-federal-governmental-programs,EO0914,development
3703,executive_order,10717,the presidents award for distinguished federal civilian service,"June 27, 1957",https://www.presidency.ucsb.edu/documents/executive-order-10717-the-presidents-award-for-distinguished-federal-civilian-service,EO0915,development
46,executive_order,14373,safeguarding venezuelan oil revenue for the good the american and,"January 09, 2026",https://www.presidency.ucsb.edu/documents/executive-order-14373-safeguarding-venezuelan-oil-revenue-for-the-good-the-american-and,EO0916,development
3532,executive_order,10888,creating emergency board investigate dispute between certain,"September 28, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10888-creating-emergency-board-investigate-dispute-between-certain,EO0917,development
2833,executive_order,11586,amending the selective service regulations,"March 10, 1971",https://www.presidency.ucsb.edu/documents/executive-order-11586-amending-the-selective-service-regulations,EO0918,development
2358,executive_order,12061,small business conference commission,"May 18, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12061-small-business-conference-commission,EO0919,development
4169,executive_order,10254,terminating the philippine alien property administration and,"June 15, 1951",https://www.presidency.ucsb.edu/documents/executive-order-10254-terminating-the-philippine-alien-property-administration-and,EO0920,development
2764,executive_order,11656,inspection income estate and gift tax returns the select committee,"March 14, 1972",https://www.presidency.ucsb.edu/documents/executive-order-11656-inspection-income-estate-and-gift-tax-returns-the-select-committee,EO0921,development
52,executive_order,14367,designating fentanyl weapon mass destruction,"December 15, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14367-designating-fentanyl-weapon-mass-destruction,EO0922,development
646,executive_order,13776,task force crime reduction and public safety,"February 09, 2017",https://www.presidency.ucsb.edu/documents/executive-order-13776-task-force-crime-reduction-and-public-safety,EO0923,segmentation_vesting_holdout
2195,executive_order,12224,implementation the international sugar agreement,"July 01, 1980",https://www.presidency.ucsb.edu/documents/executive-order-12224-implementation-the-international-sugar-agreement,EO0924,development
897,executive_order,13522,creating labor management forums improve delivery government,"December 09, 2009",https://www.presidency.ucsb.edu/documents/executive-order-13522-creating-labor-management-forums-improve-delivery-government,EO0925,development
1518,executive_order,12901,identification trade expansion priorities,"March 03, 1994",https://www.presidency.ucsb.edu/documents/executive-order-12901-identification-trade-expansion-priorities,EO0926,segmentation_vesting_holdout
1720,executive_order,12699,seismic safety federal and federally assisted or regulated new,"January 05, 1990",https://www.presidency.ucsb.edu/documents/executive-order-12699-seismic-safety-federal-and-federally-assisted-or-regulated-new,EO0927,development
4267,executive_order,10156,designation certain officers the department the interior act,"August 26, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10156-designation-certain-officers-the-department-the-interior-act,EO0928,development
3141,executive_order,11279,establishing the presidents committee health manpower and the,"May 07, 1966",https://www.presidency.ucsb.edu/documents/executive-order-11279-establishing-the-presidents-committee-health-manpower-and-the,EO0929,development
73,executive_order,14347,restoring the united states department war,"September 05, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14347-restoring-the-united-states-department-war,EO0930,development
1581,executive_order,12837,deficit control and productivity improvement the administration the,"February 10, 1993",https://www.presidency.ucsb.edu/documents/executive-order-12837-deficit-control-and-productivity-improvement-the-administration-the,EO0931,development
253,executive_order,14170,reforming the federal hiring process and restoring merit government,"January 20, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14170-reforming-the-federal-hiring-process-and-restoring-merit-government,EO0932,development
2773,executive_order,11645,authority the secretary transportation prescribe certain regulations,"February 08, 1972",https://www.presidency.ucsb.edu/documents/executive-order-11645-authority-the-secretary-transportation-prescribe-certain-regulations,EO0933,development
964,executive_order,13455,establishing the presidents advisory council financial literacy,"January 22, 2008",https://www.presidency.ucsb.edu/documents/executive-order-13455-establishing-the-presidents-advisory-council-financial-literacy,EO0934,development
2133,executive_order,12286,responses environmental damage,"January 19, 1981",https://www.presidency.ucsb.edu/documents/executive-order-12286-responses-environmental-damage,EO0935,development
1599,executive_order,12820,facilitating federal employees participation community service,"November 05, 1992",https://www.presidency.ucsb.edu/documents/executive-order-12820-facilitating-federal-employees-participation-community-service,EO0936,segmentation_vesting_holdout
2033,executive_order,12386,establishment emergency board no 198 investigate railroad labor,"October 01, 1982",https://www.presidency.ucsb.edu/documents/executive-order-12386-establishment-emergency-board-no-198-investigate-railroad-labor,EO0937,development
